sentence_id,token,label
2197,be,O
2197,anywhere,O
2197,from,O
2197,two,O
2197,to,O
2197,twenty,O
2197,minutes,O
2197,it,O
2197,may,O
2197,be,O
2197,frustrating.,O
2198,always,O
2198,fresh,O
2198,and,O
2198,delicious.,O
2199,The,O
2199,food,B-ASP
2199,was,O
2199,very,O
2199,"good,",O
2199,but,O
2199,not,O
2199,very,O
2199,thai.,O
2200,Thalia,O
2200,is,O
2200,a,O
2200,beautiful,O
2200,restaurant,O
2200,with,O
2200,beautiful,O
2200,people,B-ASP
2200,serving,I-ASP
2200,"you,",O
2200,but,O
2200,the,O
2200,food,B-ASP
2200,doesn't,O
2200,quite,O
2200,match,O
2200,up.,O
2201,The,O
2201,fillings,B-ASP
2201,may,O
2201,be,O
2201,unconventional,O
2201,but,O
2201,the,O
2201,dosa,B-ASP
2201,batter,I-ASP
2201,is,O
2201,definitely,O
2201,authentic,O
2201,and,O
2201,the,O
2201,combinations,O
2201,very,O
2201,tasty.,O
2202,This,O
2202,is,O
2202,the,O
2202,perfect,O
2202,spot,B-ASP
2202,for,O
2202,meeting,O
2202,"friends,",O
2202,having,O
2202,"lunch,",B-ASP
2202,"dinner,",B-ASP
2202,pre-theatre,B-ASP
2202,or,I-ASP
2202,after-theatre,I-ASP
2202,drinks!,I-ASP
2203,This,O
2203,is,O
2203,a,O
2203,fun,O
2203,restaurant,O
2203,to,O
2203,go,O
2203,to.,O
2204,The,O
2204,mussaman,B-ASP
2204,curry,I-ASP
2204,that,O
2204,I,O
2204,ordered,O
2204,was,O
2204,as,O
2204,thin,O
2204,as,O
2204,water,O
2204,and,O
2204,aside,O
2204,from,O
2204,the,O
2204,poorly,O
2204,fried,B-ASP
2204,tofu,I-ASP
2204,that,O
2204,I,O
2204,ordered,O
2204,in,O
2204,"it,",O
2204,they,O
2204,graciously,O
2204,provided,O
2204,me,O
2204,with,O
2204,ONE,O
2204,piece,O
2204,of,O
2204,poorly,O
2204,cooked,O
2204,potato.,B-ASP
2205,Had,O
2205,a,O
2205,late,O
2205,night,O
2205,dinner,B-ASP
2205,on,O
2205,a,O
2205,Saturday,O
2205,night.,O
2206,A,O
2206,restaurant,O
2206,that,O
2206,doesn't,O
2206,try,O
2206,to,O
2206,do,O
2206,anything,O
2206,except,O
2206,serve,O
2206,great,O
2206,food,B-ASP
2206,with,O
2206,great,O
2206,service,B-ASP
2206,in,O
2206,a,O
2206,pleasant,O
2206,atmosphere.,B-ASP
2207,Their,O
2207,sake,B-ASP
2207,martini,I-ASP
2207,is,O
2207,wonderful.,O
2208,"Well,",O
2208,this,O
2208,place,B-ASP
2208,is,O
2208,so,O
2208,Ghetto,O
2208,its,O
2208,not,O
2208,even,O
2208,funny.,O
2209,Bravissimo,O
2209,!!,O
2210,Once,O
2210,they,O
2210,ran,O
2210,out,O
2210,of,O
2210,Gnochi,B-ASP
2210,and,O
2210,made,O
2210,it,O
2210,for,O
2210,me,O
2210,from,O
2210,scratch!,O
2211,We,O
2211,would,O
2211,like,O
2211,to,O
2211,thank,O
2211,Marcelo,O
2211,and,O
2211,Grace,O
2211,for,O
2211,a,O
2211,wonderful,O
2211,dining,B-ASP
2211,experience!!!,O
2212,Found,O
2212,service,B-ASP
2212,above,O
2212,"average,",O
2212,but,O
2212,that,O
2212,could,O
2212,be,O
2212,because,O
2212,we,O
2212,were,O
2212,13,O
2212,of,O
2212,us.,O
2213,When,O
2213,I,O
2213,arrived,O
2213,at,O
2213,Orsay,O
2213,I,O
2213,was,O
2213,thrown,O
2213,"back,",O
2213,in,O
2213,a,O
2213,veyr,O
2213,good,O
2213,sense.,O
2214,Bagels,B-ASP
2214,are,O
2214,"ok,",O
2214,but,O
2214,be,O
2214,sure,O
2214,not,O
2214,to,O
2214,make,O
2214,any,O
2214,special,O
2214,requests!,O
2215,This,O
2215,is,O
2215,the,O
2215,Cheers,O
2215,of,O
2215,New,O
2215,"York,",O
2215,whether,O
2215,you've,O
2215,ever,O
2215,been,O
2215,there,O
2215,or,O
2215,not.,O
2216,It's,O
2216,to,O
2216,die,O
2216,for!,O
2217,Cute,O
2217,and,O
2217,decorative.,O
2218,I,O
2218,know,O
2218,this,O
2218,is,O
2218,the,O
2218,case,O
2218,in,O
2218,many,O
2218,nyc,O
2218,"eateries,",O
2218,but,O
2218,"here,",O
2218,they,O
2218,really,O
2218,cram,O
2218,you,O
2218,in,O
2218,to,O
2218,the,O
2218,point,O
2218,where,O
2218,it's,O
2218,borderline,O
2218,uncomfortable.,O
2219,fine,O
2219,dining,O
2219,restaurant,O
2219,quality.,B-ASP
2220,Overall,O
2220,a,O
2220,disappointing,O
2220,experience,O
2220,for,O
2220,that,O
2220,price,B-ASP
2220,category.,O
2221,I've,O
2221,had,O
2221,the,O
2221,lunch,B-ASP
2221,buffet,I-ASP
2221,at,O
2221,Chennai,O
2221,a,O
2221,couple,O
2221,of,O
2221,"times,",O
2221,when,O
2221,I,O
2221,have,O
2221,been,O
2221,in,O
2221,the,O
2221,neighborhood.,O
2222,The,O
2222,food,B-ASP
2222,was,O
2222,exceptional.,O
2223,You,O
2223,will,O
2223,be,O
2223,satisfied.,O
2224,Another,O
2224,great,O
2224,place,O
2224,to,O
2224,take,O
2224,out-of-towners!,O
2225,"But,",O
2225,"hey,",O
2225,there,O
2225,is,O
2225,anything,O
2225,better,O
2225,with,O
2225,a,O
2225,decent,O
2225,vegetarian,O
2225,selection,O
2225,in,O
2225,Astoria.,O
2226,We,O
2226,were,O
2226,less,O
2226,than,O
2226,impressed.,O
2227,A,O
2227,Thai,O
2227,restaurant,O
2227,out,O
2227,of,O
2227,rice,B-ASP
2227,during,O
2227,dinner?,B-ASP
2228,but,O
2228,still,O
2228,my,O
2228,date,O
2228,was,O
2228,bad,O
2229,Would,O
2229,definitely,O
2229,go,O
2229,back,O
2229,again.,O
2230,I,O
2230,have,O
2230,been,O
2230,to,O
2230,Rao's,O
2230,probably,O
2230,15,O
2230,times,O
2230,the,O
2230,past,O
2230,3,O
2230,years,O
2230,and,O
2230,it,O
2230,keeps,O
2230,getting,O
2230,better.,O
2231,The,O
2231,portions,B-ASP
2231,are,O
2231,small,O
2231,but,O
2231,being,O
2231,that,O
2231,the,O
2231,food,B-ASP
2231,was,O
2231,so,O
2231,good,O
2231,makes,O
2231,up,O
2231,for,O
2231,that.,O
2232,(and,O
2232,I,O
2232,have,O
2232,eaten,O
2232,my,O
2232,share),O
2232,Which,O
2232,impresses,O
2232,me,O
2232,for,O
2232,having,O
2232,such,O
2232,a,O
2232,large,O
2232,amount,O
2232,of,O
2232,people,O
2232,to,O
2232,serve.,B-ASP
2233,"Sure,",O
2233,the,O
2233,setting,B-ASP
2233,is,O
2233,nice.,O
2234,Overall,O
2234,a,O
2234,worthwhile,O
2234,experience.,O
2235,The,O
2235,service,B-ASP
2235,is,O
2235,"friendly,",O
2235,if,O
2235,not,O
2235,the,O
2235,most,O
2235,prompt,O
2235,in,O
2235,the,O
2235,"world,",O
2235,the,O
2235,food,B-ASP
2235,is,O
2235,"great,",O
2235,and,O
2235,the,O
2235,"prices,",B-ASP
2235,while,O
2235,not,O
2235,"cheap,",O
2235,won't,O
2235,put,O
2235,your,O
2235,wallet,O
2235,out,O
2235,of,O
2235,commission.,O
2236,Had,O
2236,1,O
2236,"appetizer,",B-ASP
2236,2,O
2236,entrees,B-ASP
2236,and,O
2236,2,O
2236,cokes,B-ASP
2236,and,O
2236,the,O
2236,bill,B-ASP
2236,was,O
2236,"~$55.00,",O
2236,not,O
2236,including,O
2236,tip.,O
2237,It's,O
2237,really,O
2237,a,O
2237,takeaway,O
2237,"place,",O
2237,I,O
2237,wouldn't,O
2237,sit,O
2237,if,O
2237,I,O
2237,could,O
2237,take,O
2237,it,O
2237,home.,O
2238,THE,O
2238,MOST,O
2238,FUN,O
2238,RESTAURANT,O
2238,I,O
2238,HAVE,O
2238,EVER,O
2238,BEEN,O
2238,TOO!,O
2239,Best,O
2239,drumsticks,B-ASP
2239,over,I-ASP
2239,rice,I-ASP
2239,and,O
2239,sour,B-ASP
2239,spicy,I-ASP
2239,soup,I-ASP
2239,in,O
2239,town!,O
2240,Some,O
2240,of,O
2240,the,O
2240,finest,O
2240,latin,O
2240,women,O
2240,you'll,O
2240,see,O
2240,in,O
2240,your,O
2240,life,O
2240,hang,O
2240,out,O
2240,at,O
2240,Jimmy's.,O
2241,Slightly,O
2241,above,O
2241,average,O
2241,wines,B-ASP
2241,start,O
2241,at,O
2241,$70+,O
2241,with,O
2241,only,O
2241,one,O
2241,selection,O
2241,listed,O
2241,at,O
2241,$30+.,O
2242,Their,O
2242,whitefish,B-ASP
2242,salad,I-ASP
2242,is,O
2242,excellent--all,O
2242,whitefish,B-ASP
2242,with,O
2242,a,O
2242,little,O
2242,mayo.,B-ASP
2243,And,O
2243,it,O
2243,all,O
2243,comes,O
2243,at,O
2243,a,O
2243,very,O
2243,reasonable,O
2243,price,B-ASP
2243,"(congee,",B-ASP
2243,"noodles,",B-ASP
2243,and,O
2243,rice,B-ASP
2243,dishes,I-ASP
2243,are,O
2243,no,O
2243,more,O
2243,than,O
2243,$3-6,O
2243,each).,O
2244,Nobody,O
2244,at,O
2244,this,O
2244,restaurant,O
2244,will,O
2244,give,O
2244,firm,O
2244,answers,O
2244,about,O
2244,anything,O
2244,and,O
2244,in,O
2244,the,O
2244,"end,",O
2244,not,O
2244,one,O
2244,person,O
2244,takes,O
2244,responsibility,O
2244,for,O
2244,anything.,O
2245,I,O
2245,had,O
2245,a,O
2245,great,O
2245,experience.,O
2246,The,O
2246,chicken,B-ASP
2246,parm,I-ASP
2246,was,O
2246,edible,O
2246,but,O
2246,had,O
2246,canned,O
2246,tomato,B-ASP
2246,sauce,I-ASP
2246,and,O
2246,boxed,O
2246,pasta,B-ASP
2246,and,O
2246,the,O
2246,chicken,B-ASP
2246,with,I-ASP
2246,portobello,I-ASP
2246,mushrooms,I-ASP
2246,consisted,O
2246,of,O
2246,"dry,",O
2246,inedible,O
2246,chicken,B-ASP
2246,with,O
2246,terrible,O
2246,sauce.,B-ASP
2247,I,O
2247,recommend,O
2247,this,O
2247,place,O
2247,to,O
2247,everyone,O
2247,who,O
2247,asks,O
2247,me,O
2247,where,O
2247,to,O
2247,go,O
2247,for,O
2247,a,O
2247,good,O
2247,meal.,B-ASP
2248,The,O
2248,waitresses,B-ASP
2248,are,O
2248,nice--also,O
2248,you,O
2248,can,O
2248,just,O
2248,get,O
2248,counter,B-ASP
2248,service,I-ASP
2248,sit.,O
2249,The,O
2249,only,O
2249,friendly,O
2249,staff,B-ASP
2249,member,I-ASP
2249,was,O
2249,the,O
2249,guy,B-ASP
2249,at,O
2249,the,O
2249,bar.,B-ASP
2250,Having,O
2250,been,O
2250,a,O
2250,long,O
2250,time,O
2250,Ess-a-Bagel,O
2250,"fan,",O
2250,I,O
2250,was,O
2250,surpised,O
2250,to,O
2250,find,O
2250,myself,O
2250,return,O
2250,time,O
2250,and,O
2250,time,O
2250,again,O
2250,to,O
2250,Murray's.,O
2251,Go,O
2251,for,O
2251,it!,O
2252,Highly,O
2252,recommended.,O
2253,You,O
2253,can,O
2253,certainly,O
2253,find,O
2253,restaurants,O
2253,that,O
2253,offer,O
2253,a,O
2253,superior,O
2253,fine,O
2253,dining,O
2253,"experience,",O
2253,but,O
2253,for,O
2253,superb,O
2253,food,B-ASP
2253,at,O
2253,reasonable,O
2253,"prices,",B-ASP
2253,La,O
2253,Villa,O
2253,can't,O
2253,be,O
2253,beat.,O
2254,Won't,O
2254,or,O
2254,Can't,O
2254,is,O
2254,not,O
2254,in,O
2254,the,O
2254,service,B-ASP
2254,directory.,O
2255,I,O
2255,cannot,O
2255,imagine,O
2255,a,O
2255,friendlier,O
2255,staff,B-ASP
2255,working,O
2255,in,O
2255,a,O
2255,restaurant.,O
2256,I,O
2256,do,O
2256,suggest,O
2256,to,O
2256,ask,O
2256,to,O
2256,be,O
2256,seated,O
2256,upstairs,B-ASP
2256,if,O
2256,you,O
2256,are,O
2256,looking,O
2256,to,O
2256,be,O
2256,a,O
2256,little,O
2256,cozy.,O
2257,To,O
2257,speak,O
2257,of,O
2257,the,O
2257,Park,O
2257,"Side,",O
2257,words,O
2257,can,O
2257,not,O
2257,describe.,O
2258,The,O
2258,red,B-ASP
2258,curry,I-ASP
2258,is,O
2258,weak,O
2258,and,O
2258,"tasteless,",O
2258,the,O
2258,pad,B-ASP
2258,thai,I-ASP
2258,is,O
2258,stuck,O
2258,together,O
2258,and,O
2258,"lumpy,",O
2258,the,O
2258,rice,B-ASP
2258,is,O
2258,often,O
2258,"overcooked,",O
2258,and,O
2258,the,O
2258,seafood,B-ASP
2258,is,O
2258,pretty,O
2258,sketchy.,O
2259,The,O
2259,wine,B-ASP
2259,list,I-ASP
2259,is,O
2259,extensive,O
2259,and,O
2259,can,O
2259,easily,O
2259,hike,O
2259,up,O
2259,an,O
2259,otherwise,O
2259,reasonably,O
2259,priced,B-ASP
2259,meal.,B-ASP
2260,Saul,B-ASP
2260,is,O
2260,pretty,O
2260,"good,",O
2260,but,O
2260,definitely,O
2260,not,O
2260,great.,O
2261,I,O
2261,would,O
2261,recommend,O
2261,Roxy's,O
2261,for,O
2261,"that,",O
2261,but,O
2261,not,O
2261,for,O
2261,their,O
2261,food.,B-ASP
2262,We,O
2262,always,O
2262,get,O
2262,a,O
2262,sampling,O
2262,of,O
2262,appetizers,B-ASP
2262,and,O
2262,share.,O
2263,Overall,O
2263,I,O
2263,was,O
2263,impressed,O
2263,and,O
2263,will,O
2263,"return,",O
2263,it's,O
2263,a,O
2263,great,O
2263,QPR,O
2263,(Quality,B-ASP
2263,to,O
2263,Price,B-ASP
2263,Ratio).,O
2264,It,O
2264,is,O
2264,nearly,O
2264,impossible,O
2264,to,O
2264,get,O
2264,a,O
2264,"table,",B-ASP
2264,so,O
2264,if,O
2264,you,O
2264,ever,O
2264,have,O
2264,the,O
2264,chance,O
2264,to,O
2264,go,O
2264,here,O
2264,for,O
2264,"dinner,",B-ASP
2264,DO,O
2264,NOT,O
2264,pass,O
2264,it,O
2264,up.,O
2265,Their,O
2265,pad,B-ASP
2265,penang,I-ASP
2265,is,O
2265,delicious,O
2265,and,O
2265,everything,O
2265,else,O
2265,is,O
2265,fantastic.,O
2266,The,O
2266,puke,O
2266,green,O
2266,walls,B-ASP
2266,leave,O
2266,a,O
2266,lot,O
2266,to,O
2266,be,O
2266,"desired,",O
2266,but,O
2266,the,O
2266,food,B-ASP
2266,is,O
2266,very,O
2266,good.,O
2267,The,O
2267,flavors,B-ASP
2267,are,O
2267,very,O
2267,fresh,O
2267,and,O
2267,pretty,O
2267,"inobtrusive,",O
2267,nothing,O
2267,flashy.,O
2268,I,O
2268,like,O
2268,Cafe,O
2268,Noir,O
2268,dont,O
2268,get,O
2268,me,O
2268,"wrong,",O
2268,it,O
2268,is,O
2268,jsut,O
2268,that,O
2268,the,O
2268,people,B-ASP
2268,who,O
2268,work,O
2268,there,O
2268,are,O
2268,evil,O
2268,and,O
2268,incompetent!!,O
2269,The,O
2269,hanger,B-ASP
2269,steak,I-ASP
2269,was,O
2269,like,O
2269,rubber,O
2269,and,O
2269,the,O
2269,tuna,B-ASP
2269,was,O
2269,flavorless,O
2269,not,O
2269,to,O
2269,mention,O
2269,it,O
2269,tasted,O
2269,like,O
2269,it,O
2269,had,O
2269,just,O
2269,been,O
2269,thawed.,O
2270,But,O
2270,$1,O
2270,for,O
2270,each,O
2270,small,O
2270,piece???,O
2271,Our,O
2271,son,O
2271,loves,O
2271,pizza,B-ASP
2271,and,O
2271,we,O
2271,have,O
2271,a,O
2271,certified,O
2271,Neapolitan,O
2271,pizzaria,O
2271,in,O
2271,our,O
2271,home,O
2271,city,O
2271,"(Seattle),",O
2271,we,O
2271,liked,O
2271,this,O
2271,nearly,O
2271,as,O
2271,much,O
2271,-,O
2271,and,O
2271,the,O
2271,differences,O
2271,were,O
2271,more,O
2271,about,O
2271,personal,O
2271,preference,O
2271,than,O
2271,any,O
2271,reflection,O
2271,on,O
2271,either,O
2271,restaurant.,O
2272,big,O
2272,and,O
2272,soft,O
2272,as,O
2272,well,O
2272,as,O
2272,good,O
2272,lunch,B-ASP
2272,food.,I-ASP
2273,No,O
2273,food,B-ASP
2273,snobs,O
2273,"allowed,",O
2273,this,O
2273,place,O
2273,is,O
2273,for,O
2273,people,O
2273,who,O
2273,appreciate,O
2273,good,O
2273,food.,B-ASP
2274,I,O
2274,liked,O
2274,the,O
2274,food,B-ASP
2274,at,O
2274,this,O
2274,quasi-thai,B-ASP
2274,restaurant.,O
2275,By,O
2275,far,O
2275,the,O
2275,best,O
2275,salad,B-ASP
2275,I,O
2275,have,O
2275,had,O
2275,in,O
2275,a,O
2275,fast,B-ASP
2275,food,I-ASP
2275,restaurant.,O
2276,Suan,O
2276,is,O
2276,a,O
2276,great,O
2276,place,O
2276,that,O
2276,I,O
2276,often,O
2276,take,O
2276,my,O
2276,friends,O
2276,(classmates),O
2276,too.,O
2277,Not,O
2277,a,O
2277,great,O
2277,place,O
2277,for,O
2277,family,O
2277,or,O
2277,general,O
2277,dining.,O
2278,As,O
2278,for,O
2278,the,O
2278,"bar,",B-ASP
2278,this,O
2278,is,O
2278,another,O
2278,bad,O
2278,idea.,O
2279,Their,O
2279,bagels,B-ASP
2279,are,O
2279,"fine,",O
2279,but,O
2279,they,O
2279,are,O
2279,a,O
2279,little,O
2279,"overcooked,",O
2279,and,O
2279,not,O
2279,really,O
2279,a,O
2279,'special',O
2279,bagel,B-ASP
2279,experience.,O
2280,Unlike,O
2280,HH,O
2280,up,O
2280,the,O
2280,"block,",O
2280,this,O
2280,place,O
2280,actually,O
2280,gives,O
2280,you,O
2280,hearty,O
2280,and,O
2280,hot,O
2280,bagels,B-ASP
2280,this,O
2280,town,O
2280,is,O
2280,known,O
2280,for.,O
2281,I,O
2281,thought,O
2281,going,O
2281,to,O
2281,Jimmys,O
2281,would,O
2281,give,O
2281,me,O
2281,a,O
2281,real,O
2281,Domincan,O
2281,exprience.,O
2282,The,O
2282,barebecued,B-ASP
2282,salmon,I-ASP
2282,is,O
2282,elegantly,O
2282,spiced,O
2282,and,O
2282,not,O
2282,at,O
2282,all,O
2282,dry.,O
2283,Same,O
2283,owner,B-ASP
2283,as,O
2283,the,O
2283,guy,O
2283,who,O
2283,owns,O
2283,"Typhoon,",O
2283,which,O
2283,is,O
2283,just,O
2283,down,O
2283,the,O
2283,street,O
2283,on,O
2283,St.,O
2283,Marks,O
2283,and,O
2283,1st,O
2283,Ave.,O
2284,What,O
2284,generous,O
2284,portions!,B-ASP
2285,The,O
2285,workers,B-ASP
2285,there,O
2285,also,O
2285,absolutely,O
2285,load,O
2285,the,O
2285,bagel,B-ASP
2285,with,O
2285,cream,B-ASP
2285,cheese,I-ASP
2285,(gets,O
2285,a,O
2285,little,O
2285,messy).,O
2286,I,O
2286,was,O
2286,wrong.,O
2287,The,O
2287,wine,B-ASP
2287,the,O
2287,service,B-ASP
2287,was,O
2287,very,O
2287,good,O
2287,too.,O
2288,"So,",O
2288,the,O
2288,menu,B-ASP
2288,is,O
2288,written,O
2288,in,O
2288,chalk,O
2288,above,O
2288,your,O
2288,head,O
2288,and,O
2288,it,O
2288,all,O
2288,sounds,O
2288,delicious.,O
2289,The,O
2289,highly,O
2289,spiced,O
2289,chai,B-ASP
2289,tea,I-ASP
2289,was,O
2289,great,O
2289,too.,O
2290,No,O
2290,plans,O
2290,to,O
2290,return,O
2290,anytime,O
2290,soon.,O
2291,I,O
2291,have,O
2291,been,O
2291,there,O
2291,many,O
2291,"times,",O
2291,and,O
2291,food,B-ASP
2291,is,O
2291,good,O
2291,and,O
2291,consistent.,O
2292,"Seriously,",O
2292,this,O
2292,is,O
2292,the,O
2292,best,O
2292,all,O
2292,you,O
2292,can,O
2292,eat,O
2292,in,O
2292,town-,O
2292,As,O
2292,everyone,O
2292,"says,",O
2292,the,O
2292,Spicy,B-ASP
2292,Tuna,I-ASP
2292,hand,I-ASP
2292,rolls,I-ASP
2292,are,O
2292,the,O
2292,best-,O
2292,have,O
2292,4,O
2292,of,O
2292,"these,",O
2292,and,O
2292,you've,O
2292,broken,O
2292,even.,O
2293,There,O
2293,is,O
2293,not,O
2293,a,O
2293,single,O
2293,place,O
2293,in,O
2293,Chinatown,O
2293,where,O
2293,you,O
2293,have,O
2293,a,O
2293,nice,O
2293,neighborhood,O
2293,feeling,O
2293,like,O
2293,here.,O
2294,While,O
2294,Sapphire,O
2294,is,O
2294,certainly,O
2294,not,O
2294,lacking,O
2294,in,O
2294,"ambiance,",B-ASP
2294,and,O
2294,probably,O
2294,has,O
2294,the,O
2294,best,O
2294,decor,B-ASP
2294,of,O
2294,any,O
2294,Indian,O
2294,restaurant,O
2294,I,O
2294,have,O
2294,been,O
2294,to,O
2294,in,O
2294,New,O
2294,York,O
2294,"City,",O
2294,the,O
2294,food,B-ASP
2294,was,O
2294,not,O
2294,what,O
2294,I,O
2294,had,O
2294,hoped,O
2294,for.,O
2295,I,O
2295,would,O
2295,highly,O
2295,recommend,O
2295,this,O
2295,place,O
2295,to,O
2295,anyone,O
2295,looking,O
2295,for,O
2295,a,O
2295,casual,O
2295,atmosphere,B-ASP
2295,that,O
2295,whisks,O
2295,you,O
2295,away,O
2295,to,O
2295,the,O
2295,left,O
2295,bank,O
2295,of,O
2295,the,O
2295,river,O
2295,Seine.,O
2296,I,O
2296,just,O
2296,do,O
2296,not,O
2296,understand,O
2296,what,O
2296,the,O
2296,fuss,O
2296,is,O
2296,all,O
2296,about.,O
2297,The,O
2297,meat,B-ASP
2297,dishes,I-ASP
2297,were,O
2297,only,O
2297,so-so.,O
2298,His,O
2298,wife,O
2298,"Tanya,",O
2298,the,O
2298,"hostess,",B-ASP
2298,completes,O
2298,the,O
2298,comforting,O
2298,atmosphere,B-ASP
2298,by,O
2298,being,O
2298,delightfully,O
2298,warm,O
2298,and,O
2298,gracious.,O
2299,We,O
2299,liked,O
2299,it,O
2299,so,O
2299,"much,",O
2299,that,O
2299,we,O
2299,will,O
2299,always,O
2299,make,O
2299,it,O
2299,a,O
2299,point,O
2299,to,O
2299,dine,O
2299,here,O
2299,when,O
2299,we,O
2299,visit,O
2299,New,O
2299,York.,O
2300,The,O
2300,menu,B-ASP
2300,consisted,O
2300,of,O
2300,standard,O
2300,brassiere,B-ASP
2300,"food,",I-ASP
2300,better,O
2300,then,O
2300,places,O
2300,like,O
2300,Balthazar,O
2300,etc.,O
2301,I,O
2301,have,O
2301,been,O
2301,a,O
2301,longtime,O
2301,fan,O
2301,of,O
2301,Holy,O
2301,Basil,O
2301,in,O
2301,the,O
2301,East,O
2301,"Village,",O
2301,and,O
2301,while,O
2301,I,O
2301,do,O
2301,believe,O
2301,their,O
2301,food,B-ASP
2301,has,O
2301,slightly,O
2301,slipped,O
2301,in,O
2301,"quality,",B-ASP
2301,I,O
2301,have,O
2301,been,O
2301,hesitant,O
2301,to,O
2301,be,O
2301,disloyal.,O
2302,But,O
2302,the,O
2302,best,O
2302,part,O
2302,about,O
2302,LS,O
2302,is,O
2302,the,O
2302,late,O
2302,night,O
2302,"atmosphere,",B-ASP
2302,delightfully,O
2302,free,O
2302,of,O
2302,the,O
2302,BTs.,O
2303,For,O
2303,an,O
2303,untrendy,O
2303,rip-off-,O
2303,eat,O
2303,here.,O
2304,And,O
2304,you're,O
2304,hungry,O
2304,a,O
2304,few,O
2304,hours,O
2304,later.,O
2305,I,O
2305,can't,O
2305,wait,O
2305,to,O
2305,go,O
2305,back.,O
2306,I,O
2306,HATE,O
2306,HATE,O
2306,HATE,O
2306,this,O
2306,place.,O
2307,We,O
2307,even,O
2307,had,O
2307,a,O
2307,visit,O
2307,from,O
2307,the,O
2307,Manager,B-ASP
2307,who,O
2307,wanted,O
2307,to,O
2307,make,O
2307,sure,O
2307,we,O
2307,were,O
2307,enjoying,O
2307,ourselves.,O
2308,The,O
2308,staff,B-ASP
2308,there,O
2308,is,O
2308,very,O
2308,attentive,O
2308,and,O
2308,down,O
2308,to,O
2308,earth.,O
2309,You,O
2309,don't,O
2309,go,O
2309,to,O
2309,Mizu,O
2309,for,O
2309,excellent,O
2309,"service,",B-ASP
2309,you,O
2309,go,O
2309,for,O
2309,the,O
2309,large,O
2309,amounts,O
2309,of,O
2309,"food,",B-ASP
2309,the,O
2309,amiable,O
2309,"atmosphere,",B-ASP
2309,and,O
2309,the,O
2309,hole-in-the-wall,O
2309,feeling,O
2309,of,O
2309,the,O
2309,place.,O
2310,The,O
2310,service,B-ASP
2310,is,O
2310,always,O
2310,bad,O
2310,"though,",O
2310,don't,O
2310,expect,O
2310,much,O
2310,of,O
2310,anything,O
2310,from,O
2310,your,O
2310,"server,",B-ASP
2310,and,O
2310,I,O
2310,would,O
2310,not,O
2310,recommend,O
2310,bringing,O
2310,a,O
2310,date,O
2310,here,O
2310,either.,O
2311,Monday,O
2311,nights,O
2311,are,O
2311,a,O
2311,bargain,O
2311,at,O
2311,the,O
2311,$28,O
2311,prix,B-ASP
2311,fix,I-ASP
2311,-,O
2311,this,O
2311,includes,O
2311,a,O
2311,three,B-ASP
2311,course,I-ASP
2311,meal,I-ASP
2311,plus,O
2311,*three*,O
2311,glasses,B-ASP
2311,of,I-ASP
2311,wine,I-ASP
2311,paired,O
2311,with,O
2311,each,O
2311,course.,B-ASP
2312,Wonderful!,O
2313,It,O
2313,took,O
2313,them,O
2313,15,O
2313,minutes,O
2313,to,O
2313,put,O
2313,water,B-ASP
2313,in,O
2313,our,O
2313,glasses.,O
2314,The,O
2314,service,B-ASP
2314,is,O
2314,descent,O
2314,even,O
2314,when,O
2314,this,O
2314,small,O
2314,place,B-ASP
2314,is,O
2314,packed.,O
2315,This,O
2315,is,O
2315,the,O
2315,best,O
2315,sushi,B-ASP
2315,in,O
2315,new,O
2315,york,O
2315,city,O
2315,-,O
2315,hands,O
2315,down.,O
2316,Go,O
2316,hungry,O
2316,and,O
2316,enjoy.,O
2317,I,O
2317,have,O
2317,eaten,O
2317,a,O
2317,lot,O
2317,of,O
2317,pizza,B-ASP
2317,here.,O
2318,This,O
2318,place,O
2318,is,O
2318,worth,O
2318,an,O
2318,one-hour,O
2318,drive.,O
2319,Great,O
2319,value,O
2319,for,O
2319,the,O
2319,quality,O
2319,ingredients.,B-ASP
2320,The,O
2320,Thali,B-ASP
2320,was,O
2320,"small,",O
2320,thoroughly,O
2320,"unremarkable,",O
2320,and,O
2320,$14.95.,O
2321,The,O
2321,sushi,B-ASP
2321,is,O
2321,also,O
2321,great!,O
2322,From,O
2322,the,O
2322,complimentary,O
2322,chef,B-ASP
2322,app,I-ASP
2322,of,O
2322,a,O
2322,delicate,B-ASP
2322,butternut,I-ASP
2322,squash,I-ASP
2322,ravioli,I-ASP
2322,in,I-ASP
2322,a,I-ASP
2322,delicious,I-ASP
2322,truffle,I-ASP
2322,sauce,I-ASP
2322,to,O
2322,an,O
2322,amazing,O
2322,buttery,B-ASP
2322,and,I-ASP
2322,tender,I-ASP
2322,langostine,I-ASP
2322,entree,I-ASP
2322,to,O
2322,a,O
2322,dessert,B-ASP
2322,that,O
2322,I,O
2322,can't,O
2322,remember,O
2322,because,O
2322,of,O
2322,the,O
2322,fabulous,O
2322,Cakebread,B-ASP
2322,Cabernet,I-ASP
2322,we,O
2322,were,O
2322,drinking,O
2322,--,O
2322,the,O
2322,whole,O
2322,evening,O
2322,was,O
2322,amazing.,O
2323,Truly,O
2323,the,O
2323,mark,O
2323,of,O
2323,an,O
2323,attentive,O
2323,waiter.,B-ASP
2324,The,O
2324,food,B-ASP
2324,here,O
2324,is,O
2324,rather,O
2324,"good,",O
2324,but,O
2324,only,O
2324,if,O
2324,you,O
